book_id,booking_time,platform,pay_method,trx_status,gross_rev,comm_fee_pct
BKX-562485,2025-09-06 17:54:00,OTA_Agd,Virtual_Account,Success,750000,0.15
BKX-529111,2025-09-06 17:59:00,OTA_Bkg,Virtual_Account,Success,750000,0.18
BKX-957315,2025-09-06 18:00:00,OTA_Bkg,,Success,550000,0.18
BKX-736983,2025-09-06 18:19:00,OTA_Trv,E-Wallet,Success,2500000,0.15
BKX-742624,2025-09-06 18:42:00,OTA_Agd,Credit_Card,Failed,2500000,0.15
BKX-805315,2025-09-06 19:33:00,OTA_Agd,E-Wallet,Success,1200000,0.2
BKX-261961,2025-09-06 19:36:00,OTA_Agd,E-Wallet,Success,1200000,0.15
BKX-188898,2025-09-06 21:01:00,Direct_Web,Credit_Card,Failed,2500000,0.0
BKX-973772,2025-09-06 21:25:00,OTA_Trv,Credit_Card,Success,2500000,0.15
BKX-743549,2025-09-06 22:10:00,OTA_Trv,Credit_Card,Success,2500000,0.18
BKX-783206,2025-09-07 01:05:00,OTA_Trv,,Success,2500000,0.2
BKX-407183,2025-09-07 02:32:00,OTA_Agd,,Cancelled,1200000,0.15
BKX-757262,2025-09-07 03:33:00,Direct_Web,Virtual_Account,Success,1200000,0.0
BKX-454100,2025-09-07 04:31:00,OTA_Agd,Credit_Card,Success,1200000,0.15
BKX-963039,2025-09-07 05:37:00,OTA_Trv,Virtual_Account,Success,550000,0.15
BKX-371695,2025-09-07 07:24:00,Direct_Web,Credit_Card,Failed,550000,0.0
BKX-107784,2025-09-07 07:54:00,OTA_Trv,Credit_Card,Cancelled,550000,0.2
BKX-678613,2025-09-07 08:04:00,OTA_Trv,Virtual_Account,Success,2500000,0.15
BKX-745261,2025-09-07 08:58:00,Direct_Web,Virtual_Account,Failed,550000,0.0
BKX-628382,2025-09-07 09:56:00,OTA_Trv,Virtual_Account,Success,2500000,0.2
BKX-970399,2025-09-07 10:24:00,OTA_Trv,Pay_at_Hotel,Success,1200000,0.2
BKX-876716,2025-09-07 10:47:00,OTA_Agd,Virtual_Account,Success,550000,0.2
BKX-891376,2025-09-07 11:56:00,OTA_Bkg,Credit_Card,Success,750000,0.2
BKX-666687,2025-09-07 12:03:00,OTA_Trv,Credit_Card,Success,2500000,0.2
BKX-803407,2025-09-07 12:22:00,OTA_Agd,E-Wallet,Success,2500000,0.2
BKX-445161,2025-09-07 14:24:00,OTA_Agd,Credit_Card,Success,550000,0.2
BKX-899829,2025-09-07 14:48:00,OTA_Trv,Virtual_Account,Success,550000,0.15
BKX-281122,2025-09-07 15:35:00,OTA_Trv,Virtual_Account,Success,750000,0.2
BKX-751387,2025-09-07 22:04:00,OTA_Trv,E-Wallet,Cancelled,750000,0.18
BKX-829988,2025-09-07 23:32:00,Direct_Web,Credit_Card,Cancelled,2500000,0.0
BKX-166553,2025-09-08 00:04:00,OTA_Agd,Virtual_Account,Success,750000,0.15
BKX-312568,2025-09-08 01:00:00,OTA_Agd,E-Wallet,Success,550000,0.2
BKX-835224,2025-09-08 01:17:00,OTA_Agd,E-Wallet,Success,550000,0.18
BKX-809346,2025-09-08 01:22:00,OTA_Trv,Credit_Card,Success,2500000,0.18
BKX-146475,2025-09-08 02:21:00,OTA_Trv,E-Wallet,Success,2500000,0.15
BKX-824078,2025-09-08 02:57:00,OTA_Trv,Credit_Card,Success,2500000,0.18
BKX-476903,2025-09-08 03:38:00,OTA_Agd,Virtual_Account,Success,750000,0.2
BKX-129854,2025-09-08 03:44:00,OTA_Trv,Credit_Card,Success,750000,0.15
BKX-254736,2025-09-08 05:02:00,OTA_Agd,E-Wallet,Success,2500000,0.2
BKX-326270,2025-09-08 05:19:00,OTA_Agd,Virtual_Account,Success,750000,0.2
BKX-511973,2025-09-08 08:38:00,Direct_Web,E-Wallet,Success,550000,0.0
BKX-319592,2025-09-08 08:53:00,Direct_Web,Credit_Card,Failed,2500000,0.0
BKX-116263,2025-09-08 11:43:00,OTA_Agd,E-Wallet,Success,1200000,0.2
BKX-187393,2025-09-08 13:36:00,Direct_Web,Credit_Card,Failed,1200000,0.0
BKX-812686,2025-09-08 13:49:00,Direct_Web,E-Wallet,Success,2500000,0.0
BKX-157564,2025-09-08 15:33:00,OTA_Agd,E-Wallet,Success,1200000,0.2
BKX-669449,2025-09-08 16:58:00,OTA_Agd,Virtual_Account,Success,2500000,0.2
BKX-965011,2025-09-08 16:58:00,OTA_Trv,Credit_Card,Success,550000,0.15
BKX-191612,2025-09-08 17:18:00,OTA_Agd,Credit_Card,Success,1200000,0.18
BKX-179714,2025-09-08 17:20:00,OTA_Trv,Virtual_Account,Success,550000,0.2
BKX-762448,2025-09-08 18:43:00,OTA_Agd,Virtual_Account,Cancelled,550000,0.15
BKX-890919,2025-09-08 20:23:00,OTA_Trv,Credit_Card,Success,550000,0.15
BKX-998122,2025-09-08 21:10:00,OTA_Trv,E-Wallet,Success,2500000,0.2
BKX-180800,2025-09-08 21:17:00,OTA_Agd,Virtual_Account,Success,550000,0.2
BKX-382294,2025-09-08 23:18:00,OTA_Agd,E-Wallet,Failed,750000,0.18
BKX-183299,2025-09-08 23:19:00,Direct_Web,Credit_Card,Failed,750000,0.0
BKX-352409,2025-09-09 00:31:00,OTA_Trv,Credit_Card,Failed,550000,0.2
BKX-831870,2025-09-09 01:41:00,OTA_Agd,Virtual_Account,Cancelled,750000,0.2
BKX-857530,2025-09-09 02:09:00,OTA_Trv,Credit_Card,Success,750000,0.15
BKX-226170,2025-09-09 02:28:00,OTA_Agd,Credit_Card,Success,550000,0.15
BKX-293899,2025-09-09 02:44:00,OTA_Trv,Virtual_Account,Success,750000,0.18
BKX-495952,2025-09-09 02:47:00,OTA_Trv,Virtual_Account,Success,550000,0.15
BKX-850039,2025-09-09 04:21:00,OTA_Trv,Pay_at_Hotel,Failed,550000,0.18
BKX-735847,2025-09-09 06:02:00,OTA_Agd,E-Wallet,Success,2500000,0.15
BKX-559091,2025-09-09 07:04:00,Direct_Web,Virtual_Account,Success,750000,0.0
BKX-608469,2025-09-09 08:12:00,OTA_Agd,Virtual_Account,Success,2500000,0.18
BKX-265202,2025-09-09 11:07:00,OTA_Bkg,Credit_Card,Success,1200000,0.2
BKX-391220,2025-09-09 11:57:00,Direct_Web,Credit_Card,Failed,2500000,0.0
BKX-861733,2025-09-09 13:08:00,OTA_Trv,Credit_Card,Success,2500000,0.2
BKX-187469,2025-09-09 13:28:00,OTA_Agd,Virtual_Account,Failed,550000,0.15
BKX-585864,2025-09-09 14:06:00,OTA_Trv,Virtual_Account,Success,2500000,0.2
BKX-209537,2025-09-09 14:20:00,OTA_Trv,Virtual_Account,Success,2500000,0.15
BKX-459336,2025-09-09 17:08:00,OTA_Agd,Virtual_Account,Success,750000,0.18
BKX-149460,2025-09-09 18:21:00,OTA_Trv,Credit_Card,Success,2500000,0.18
BKX-610462,2025-09-09 20:14:00,OTA_Trv,E-Wallet,Success,1200000,0.15
BKX-901341,2025-09-09 21:54:00,OTA_Trv,Pay_at_Hotel,Cancelled,750000,0.2
BKX-977112,2025-09-09 22:30:00,Direct_Web,E-Wallet,Success,1200000,0.0
BKX-622386,2025-09-09 23:43:00,OTA_Agd,Credit_Card,Success,750000,0.2
BKX-636809,2025-09-10 02:13:00,Direct_Web,Credit_Card,Failed,1200000,0.0
BKX-196988,2025-09-10 02:18:00,OTA_Trv,Credit_Card,Success,2500000,0.15
BKX-768942,2025-09-10 03:37:00,OTA_Agd,Virtual_Account,Success,750000,0.2
BKX-495151,2025-09-10 05:13:00,OTA_Agd,Credit_Card,Success,2500000,0.18
BKX-721281,2025-09-10 06:13:00,OTA_Bkg,Credit_Card,Success,550000,0.18
BKX-380866,2025-09-10 06:25:00,OTA_Agd,Credit_Card,Success,550000,0.2
BKX-838587,2025-09-10 06:31:00,OTA_Trv,Virtual_Account,Success,750000,0.18
BKX-722041,2025-09-10 06:39:00,OTA_Trv,Virtual_Account,Success,550000,0.2
BKX-566935,2025-09-10 08:36:00,OTA_Trv,Virtual_Account,Success,750000,0.18
BKX-820622,2025-09-10 08:38:00,OTA_Bkg,Credit_Card,Success,750000,0.2
BKX-993672,2025-09-10 11:32:00,OTA_Agd,E-Wallet,Success,750000,0.2
BKX-705871,2025-09-10 11:33:00,OTA_Agd,,Success,550000,0.15
BKX-990552,2025-09-10 11:54:00,OTA_Agd,Virtual_Account,Failed,1200000,0.2
BKX-470208,2025-09-10 13:13:00,OTA_Trv,Virtual_Account,Success,1200000,0.15
BKX-653940,2025-09-10 14:53:00,OTA_Agd,E-Wallet,Success,1200000,0.2
BKX-515335,2025-09-10 17:02:00,Direct_Web,Credit_Card,Cancelled,1200000,0.0
BKX-955930,2025-09-10 18:37:00,OTA_Agd,E-Wallet,Success,550000,0.2
BKX-787094,2025-09-10 19:07:00,OTA_Trv,Pay_at_Hotel,Success,750000,0.2
BKX-526833,2025-09-10 19:44:00,OTA_Trv,Virtual_Account,Success,1200000,0.18
BKX-816743,2025-09-10 19:53:00,OTA_Trv,E-Wallet,Cancelled,1200000,0.18
BKX-409203,2025-09-10 20:17:00,Direct_Web,Virtual_Account,Success,2500000,0.0
BKX-450600,2025-09-10 20:38:00,OTA_Bkg,Credit_Card,Success,1200000,0.15
BKX-703986,2025-09-10 21:27:00,OTA_Agd,E-Wallet,Success,1200000,0.15
BKX-974479,2025-09-10 21:51:00,OTA_Trv,Credit_Card,Success,750000,0.15
BKX-880136,2025-09-10 22:10:00,OTA_Trv,Virtual_Account,Success,2500000,0.18
BKX-370789,2025-09-10 22:37:00,OTA_Bkg,Credit_Card,Success,2500000,0.18
BKX-764576,2025-09-10 23:21:00,Direct_Web,E-Wallet,Success,1200000,0.0
BKX-353555,2025-09-11 00:35:00,OTA_Agd,E-Wallet,Success,550000,0.15
BKX-305471,2025-09-11 00:41:00,OTA_Trv,Credit_Card,Success,1200000,0.15
BKX-156764,2025-09-11 00:52:00,Direct_Web,Virtual_Account,Success,2500000,0.0
BKX-594957,2025-09-11 01:14:00,Direct_Web,Credit_Card,Success,550000,0.0
BKX-291711,2025-09-11 01:52:00,OTA_Trv,Credit_Card,Success,2500000,0.15
BKX-790395,2025-09-11 02:50:00,OTA_Trv,E-Wallet,Success,550000,0.18
BKX-162778,2025-09-11 04:09:00,OTA_Trv,Virtual_Account,Success,550000,0.15
BKX-960885,2025-09-11 05:24:00,OTA_Bkg,Virtual_Account,Success,1200000,0.18
BKX-335439,2025-09-11 06:27:00,OTA_Agd,Pay_at_Hotel,Success,550000,0.18
BKX-509274,2025-09-11 06:30:00,OTA_Agd,Virtual_Account,Success,550000,0.2
BKX-588373,2025-09-11 06:30:00,Direct_Web,Virtual_Account,Success,1200000,0.0
BKX-427521,2025-09-11 07:58:00,OTA_Trv,E-Wallet,Success,550000,0.15
BKX-251015,2025-09-11 08:03:00,OTA_Agd,Virtual_Account,Success,2500000,0.2
BKX-103159,2025-09-11 08:39:00,OTA_Agd,Virtual_Account,Cancelled,2500000,0.18
BKX-648190,2025-09-11 12:35:00,OTA_Trv,Virtual_Account,Success,750000,0.18
BKX-141446,2025-09-11 12:45:00,OTA_Agd,Credit_Card,Success,550000,0.18
BKX-904890,2025-09-11 13:50:00,OTA_Agd,Credit_Card,Success,1200000,0.18
BKX-583943,2025-09-11 14:03:00,Direct_Web,Credit_Card,Failed,2500000,0.0
BKX-249080,2025-09-11 14:48:00,OTA_Trv,Credit_Card,Success,2500000,0.18
BKX-833996,2025-09-11 16:28:00,OTA_Agd,Virtual_Account,Success,2500000,0.2
BKX-707092,2025-09-11 19:09:00,OTA_Trv,Virtual_Account,Success,550000,0.18
BKX-692106,2025-09-11 19:39:00,OTA_Agd,Virtual_Account,Success,1200000,0.15
BKX-637476,2025-09-11 19:44:00,OTA_Trv,Virtual_Account,Success,750000,0.2
BKX-317790,2025-09-11 19:59:00,OTA_Trv,Credit_Card,Success,2500000,0.2
BKX-684981,2025-09-11 20:23:00,OTA_Trv,Credit_Card,Success,750000,0.18
BKX-208644,2025-09-11 22:09:00,OTA_Trv,Virtual_Account,Success,1200000,0.18
BKX-780575,2025-09-11 22:18:00,OTA_Agd,Virtual_Account,Success,750000,0.15
BKX-310121,2025-09-11 23:34:00,Direct_Web,Credit_Card,Failed,550000,0.0
BKX-895565,2025-09-12 00:53:00,OTA_Agd,Virtual_Account,Success,2500000,0.15
BKX-181238,2025-09-12 01:45:00,OTA_Agd,Credit_Card,Success,550000,0.18
BKX-720096,2025-09-12 04:11:00,OTA_Trv,E-Wallet,Success,2500000,0.15
BKX-929358,2025-09-12 06:12:00,Direct_Web,Credit_Card,Failed,2500000,0.0
BKX-169776,2025-09-12 07:23:00,OTA_Trv,E-Wallet,Success,750000,0.18
BKX-257720,2025-09-12 08:07:00,Direct_Web,Credit_Card,Success,2500000,0.0
BKX-119507,2025-09-12 09:56:00,OTA_Agd,Virtual_Account,Success,550000,0.18
BKX-296092,2025-09-12 10:33:00,OTA_Trv,Virtual_Account,Success,550000,0.15
BKX-875299,2025-09-12 13:12:00,OTA_Trv,Virtual_Account,Success,2500000,0.2
BKX-747440,2025-09-12 18:16:00,Direct_Web,Virtual_Account,Success,550000,0.0
BKX-489872,2025-09-12 18:38:00,Direct_Web,Credit_Card,Failed,550000,0.0
BKX-844502,2025-09-12 20:04:00,OTA_Trv,Virtual_Account,Success,2500000,0.15
BKX-487185,2025-09-12 21:18:00,Direct_Web,E-Wallet,Cancelled,1200000,0.0
BKX-396680,2025-09-12 22:48:00,Direct_Web,E-Wallet,Cancelled,2500000,0.0
BKX-201477,2025-09-12 23:08:00,OTA_Trv,Credit_Card,Success,2500000,0.18
BKX-101304,2025-09-13 00:23:00,OTA_Bkg,E-Wallet,Success,2500000,0.2
BKX-508632,2025-09-13 00:46:00,OTA_Agd,Credit_Card,Success,2500000,0.15
BKX-680330,2025-09-13 01:15:00,OTA_Agd,Credit_Card,Success,1200000,0.2
BKX-310926,2025-09-13 02:16:00,OTA_Agd,E-Wallet,Success,2500000,0.15
BKX-230864,2025-09-13 02:51:00,OTA_Trv,Virtual_Account,Success,1200000,0.15
BKX-478958,2025-09-13 02:58:00,OTA_Trv,E-Wallet,Success,750000,0.18
BKX-320408,2025-09-13 06:08:00,OTA_Agd,Pay_at_Hotel,Success,2500000,0.15
BKX-867360,2025-09-13 06:23:00,OTA_Trv,Virtual_Account,Success,2500000,0.18
BKX-780849,2025-09-13 07:25:00,OTA_Agd,E-Wallet,Success,1200000,0.2
BKX-746762,2025-09-13 07:32:00,OTA_Trv,Pay_at_Hotel,Success,1200000,0.15
BKX-942252,2025-09-13 08:11:00,OTA_Bkg,Credit_Card,Success,2500000,0.15
BKX-265205,2025-09-13 08:33:00,OTA_Bkg,Virtual_Account,Success,1200000,0.18
BKX-717654,2025-09-13 08:40:00,OTA_Bkg,Pay_at_Hotel,Success,2500000,0.15
BKX-660392,2025-09-13 09:52:00,OTA_Trv,E-Wallet,Success,750000,0.2
BKX-875035,2025-09-13 10:20:00,OTA_Trv,Credit_Card,Cancelled,1200000,0.2
BKX-456035,2025-09-13 11:09:00,OTA_Agd,Virtual_Account,Success,750000,0.15
BKX-355117,2025-09-13 12:49:00,OTA_Trv,Virtual_Account,Success,550000,0.15
BKX-737173,2025-09-13 13:01:00,OTA_Trv,Pay_at_Hotel,Failed,750000,0.2
BKX-335077,2025-09-13 15:31:00,OTA_Trv,E-Wallet,Success,550000,0.15
BKX-915799,2025-09-13 15:48:00,Direct_Web,Credit_Card,Success,750000,0.0
BKX-160530,2025-09-13 17:46:00,OTA_Bkg,Virtual_Account,Success,2500000,0.2
BKX-970277,2025-09-13 18:38:00,OTA_Trv,Pay_at_Hotel,Failed,1200000,0.15
BKX-998880,2025-09-13 18:49:00,OTA_Agd,Credit_Card,Success,550000,0.2
BKX-284126,2025-09-13 19:23:00,OTA_Agd,Virtual_Account,Success,2500000,0.18
BKX-768130,2025-09-13 20:43:00,Direct_Web,Credit_Card,Failed,1200000,0.0
BKX-173728,2025-09-13 21:15:00,OTA_Bkg,Credit_Card,Success,1200000,0.2
BKX-663465,2025-09-13 21:21:00,OTA_Agd,Virtual_Account,Success,550000,0.18
BKX-939941,2025-09-13 21:55:00,OTA_Agd,Virtual_Account,Success,550000,0.18
BKX-119674,2025-09-13 23:35:00,OTA_Bkg,Virtual_Account,Success,750000,0.18
BKX-791703,2025-09-13 23:52:00,OTA_Trv,E-Wallet,Success,750000,0.2
BKX-859652,2025-09-13 23:53:00,OTA_Trv,E-Wallet,Success,750000,0.18
BKX-561696,2025-09-14 01:40:00,OTA_Trv,Virtual_Account,Success,1200000,0.2
BKX-320826,2025-09-14 02:34:00,OTA_Agd,Virtual_Account,Success,1200000,0.2
BKX-970176,2025-09-14 03:58:00,OTA_Trv,Virtual_Account,Success,2500000,0.15
BKX-226718,2025-09-14 05:51:00,OTA_Agd,Credit_Card,Success,750000,0.15
BKX-843218,2025-09-14 05:52:00,OTA_Agd,Virtual_Account,Success,750000,0.18
BKX-559512,2025-09-14 07:07:00,OTA_Agd,Credit_Card,Success,750000,0.18
BKX-857624,2025-09-14 07:07:00,OTA_Trv,E-Wallet,Success,550000,0.2
BKX-156435,2025-09-14 07:16:00,OTA_Trv,Credit_Card,Success,2500000,0.18
BKX-189606,2025-09-14 07:24:00,OTA_Trv,Virtual_Account,Success,750000,0.18
BKX-486125,2025-09-14 08:06:00,OTA_Trv,E-Wallet,Cancelled,750000,0.18
BKX-295346,2025-09-14 08:09:00,Direct_Web,Virtual_Account,Success,550000,0.0
BKX-759459,2025-09-14 09:43:00,OTA_Agd,E-Wallet,Success,1200000,0.18
BKX-538596,2025-09-14 12:01:00,Direct_Web,E-Wallet,Cancelled,1200000,0.0
BKX-471930,2025-09-14 12:02:00,OTA_Agd,E-Wallet,Success,550000,0.2
BKX-691296,2025-09-14 13:46:00,OTA_Agd,Credit_Card,Success,550000,0.15
BKX-908500,2025-09-14 14:56:00,OTA_Trv,Credit_Card,Success,1200000,0.15
BKX-977237,2025-09-14 15:25:00,OTA_Agd,Pay_at_Hotel,Success,550000,0.15
BKX-404608,2025-09-14 16:38:00,OTA_Trv,Credit_Card,Success,550000,0.15
BKX-117330,2025-09-14 18:14:00,OTA_Agd,E-Wallet,Failed,2500000,0.15
BKX-299813,2025-09-14 19:44:00,OTA_Trv,E-Wallet,Success,1200000,0.18
BKX-455045,2025-09-14 21:21:00,OTA_Trv,Credit_Card,Success,750000,0.18
BKX-217574,2025-09-14 21:43:00,OTA_Agd,Credit_Card,Success,2500000,0.18
BKX-907503,2025-09-14 22:13:00,Direct_Web,Virtual_Account,Success,550000,0.0
BKX-463021,2025-09-14 22:15:00,OTA_Trv,Virtual_Account,Success,750000,0.18
BKX-243954,2025-09-14 22:52:00,OTA_Trv,Virtual_Account,Success,2500000,0.2
BKX-253609,2025-09-14 23:27:00,OTA_Trv,,Failed,750000,0.15
BKX-317412,2025-09-14 23:35:00,OTA_Bkg,E-Wallet,Cancelled,750000,0.18
BKX-448434,2025-09-15 00:12:00,OTA_Trv,Credit_Card,Success,1200000,0.18
BKX-765474,2025-09-15 03:00:00,OTA_Agd,Credit_Card,Success,750000,0.15
BKX-387058,2025-09-15 03:38:00,Direct_Web,Virtual_Account,Failed,750000,0.0
BKX-808636,2025-09-15 05:17:00,Direct_Web,Credit_Card,Failed,750000,0.0
BKX-507558,2025-09-15 05:37:00,Direct_Web,Credit_Card,Cancelled,2500000,0.0
BKX-809870,2025-09-15 05:43:00,OTA_Bkg,Virtual_Account,Success,2500000,0.2
BKX-679437,2025-09-15 06:35:00,OTA_Agd,Virtual_Account,Success,1200000,0.2
BKX-829221,2025-09-15 08:10:00,OTA_Bkg,Pay_at_Hotel,Success,550000,0.15
BKX-861177,2025-09-15 08:19:00,OTA_Bkg,Pay_at_Hotel,Failed,1200000,0.15
BKX-413807,2025-09-15 09:13:00,OTA_Trv,Credit_Card,Success,1200000,0.18
BKX-423022,2025-09-15 14:17:00,OTA_Trv,Virtual_Account,Success,550000,0.2
BKX-648155,2025-09-15 14:51:00,OTA_Trv,Credit_Card,Success,2500000,0.15
BKX-699952,2025-09-15 15:08:00,OTA_Trv,Pay_at_Hotel,Success,750000,0.18
BKX-370970,2025-09-15 15:48:00,Direct_Web,Credit_Card,Failed,2500000,0.0
BKX-109402,2025-09-15 16:22:00,OTA_Agd,Virtual_Account,Success,2500000,0.15
BKX-726498,2025-09-15 16:53:00,OTA_Bkg,Credit_Card,Success,2500000,0.18
BKX-855715,2025-09-15 17:46:00,OTA_Agd,Credit_Card,Success,550000,0.2
BKX-752182,2025-09-15 18:31:00,OTA_Agd,Virtual_Account,Success,550000,0.18
BKX-283501,2025-09-15 20:07:00,Direct_Web,Credit_Card,Failed,1200000,0.0
BKX-145938,2025-09-15 22:59:00,OTA_Agd,Credit_Card,Success,550000,0.2
BKX-937685,2025-09-15 23:40:00,OTA_Trv,Credit_Card,Cancelled,2500000,0.15
BKX-637507,2025-09-16 01:08:00,OTA_Bkg,Virtual_Account,Success,2500000,0.15
BKX-781060,2025-09-16 01:17:00,Direct_Web,Credit_Card,Failed,550000,0.0
BKX-984761,2025-09-16 03:24:00,Direct_Web,Virtual_Account,Success,1200000,0.0
BKX-524286,2025-09-16 04:17:00,OTA_Agd,Virtual_Account,Success,750000,0.18
BKX-687559,2025-09-16 05:02:00,OTA_Trv,Pay_at_Hotel,Success,550000,0.15
BKX-812084,2025-09-16 05:11:00,OTA_Trv,Virtual_Account,Success,2500000,0.18
BKX-569896,2025-09-16 06:16:00,OTA_Agd,Virtual_Account,Failed,2500000,0.18
BKX-221232,2025-09-16 06:30:00,OTA_Trv,E-Wallet,Success,550000,0.18
BKX-279913,2025-09-16 07:07:00,OTA_Trv,Virtual_Account,Success,550000,0.18
BKX-871280,2025-09-16 08:35:00,OTA_Agd,Credit_Card,Cancelled,1200000,0.18
BKX-998817,2025-09-16 09:45:00,OTA_Agd,Virtual_Account,Success,750000,0.15
BKX-762671,2025-09-16 09:46:00,OTA_Agd,Virtual_Account,Success,2500000,0.2
BKX-758432,2025-09-16 12:05:00,OTA_Agd,,Cancelled,2500000,0.18
BKX-911015,2025-09-16 12:28:00,OTA_Trv,Pay_at_Hotel,Success,2500000,0.2
BKX-839319,2025-09-16 12:56:00,OTA_Trv,Virtual_Account,Success,550000,0.18
BKX-380217,2025-09-16 14:42:00,Direct_Web,Virtual_Account,Success,550000,0.0
BKX-970699,2025-09-16 17:14:00,OTA_Trv,Virtual_Account,Success,550000,0.2
BKX-275477,2025-09-16 17:21:00,OTA_Agd,Virtual_Account,Success,750000,0.2
BKX-188327,2025-09-16 17:27:00,OTA_Agd,Credit_Card,Success,1200000,0.2
BKX-410613,2025-09-16 17:58:00,OTA_Trv,Credit_Card,Cancelled,2500000,0.18
BKX-474160,2025-09-16 18:46:00,OTA_Bkg,Virtual_Account,Success,1200000,0.2
BKX-373994,2025-09-16 19:17:00,OTA_Agd,Credit_Card,Success,2500000,0.18
BKX-781066,2025-09-16 19:21:00,OTA_Agd,Virtual_Account,Cancelled,550000,0.15
BKX-451487,2025-09-16 20:55:00,OTA_Trv,Virtual_Account,Success,2500000,0.15
BKX-134187,2025-09-16 22:59:00,OTA_Agd,Credit_Card,Success,2500000,0.18
BKX-265379,2025-09-16 23:49:00,OTA_Bkg,E-Wallet,Success,2500000,0.15
BKX-523831,2025-09-16 23:54:00,OTA_Agd,Credit_Card,Success,2500000,0.2
BKX-227148,2025-09-17 04:20:00,OTA_Bkg,Credit_Card,Success,2500000,0.2
BKX-467112,2025-09-17 05:07:00,OTA_Agd,E-Wallet,Success,2500000,0.18
BKX-314396,2025-09-17 05:26:00,OTA_Agd,Pay_at_Hotel,Success,750000,0.15
BKX-227976,2025-09-17 05:43:00,OTA_Agd,E-Wallet,Cancelled,550000,0.15
BKX-556419,2025-09-17 05:53:00,OTA_Agd,Virtual_Account,Success,1200000,0.2
BKX-611098,2025-09-17 09:08:00,OTA_Trv,E-Wallet,Success,2500000,0.2
BKX-806757,2025-09-17 14:03:00,OTA_Trv,E-Wallet,Success,550000,0.15
BKX-264515,2025-09-17 15:24:00,OTA_Agd,Credit_Card,Success,1200000,0.2
BKX-936081,2025-09-17 16:59:00,Direct_Web,Credit_Card,Failed,750000,0.0
BKX-788992,2025-09-17 18:22:00,Direct_Web,Credit_Card,Failed,1200000,0.0
BKX-147907,2025-09-17 19:08:00,OTA_Agd,Virtual_Account,Success,2500000,0.2
BKX-593622,2025-09-17 20:09:00,OTA_Bkg,E-Wallet,Success,2500000,0.2
BKX-743780,2025-09-17 21:50:00,OTA_Agd,Credit_Card,Success,750000,0.18
BKX-142568,2025-09-17 22:13:00,OTA_Trv,Virtual_Account,Success,550000,0.18
BKX-715534,2025-09-17 22:13:00,OTA_Bkg,Virtual_Account,Failed,1200000,0.15
BKX-656549,2025-09-17 22:38:00,OTA_Agd,Credit_Card,Success,1200000,0.15
BKX-653634,2025-09-17 22:41:00,OTA_Agd,E-Wallet,Success,750000,0.2
BKX-709040,2025-09-18 03:05:00,OTA_Agd,Virtual_Account,Success,750000,0.2
BKX-743913,2025-09-18 03:55:00,Direct_Web,Virtual_Account,Success,550000,0.0
BKX-432744,2025-09-18 04:20:00,OTA_Bkg,Pay_at_Hotel,Success,750000,0.18
BKX-477186,2025-09-18 04:58:00,OTA_Trv,Pay_at_Hotel,Failed,2500000,0.15
BKX-880143,2025-09-18 05:06:00,Direct_Web,E-Wallet,Success,2500000,0.0
BKX-556102,2025-09-18 05:07:00,Direct_Web,E-Wallet,Failed,750000,0.0
BKX-437180,2025-09-18 05:39:00,OTA_Trv,Virtual_Account,Success,750000,0.18
BKX-177585,2025-09-18 06:51:00,OTA_Agd,Credit_Card,Success,1200000,0.2
BKX-964465,2025-09-18 07:46:00,OTA_Agd,Virtual_Account,Success,1200000,0.2
BKX-875435,2025-09-18 07:59:00,OTA_Agd,Credit_Card,Success,550000,0.18
BKX-470868,2025-09-18 07:59:00,Direct_Web,E-Wallet,Success,750000,0.0
BKX-533525,2025-09-18 08:35:00,OTA_Trv,E-Wallet,Success,2500000,0.2
BKX-339066,2025-09-18 09:28:00,OTA_Agd,Virtual_Account,Success,2500000,0.15
BKX-992344,2025-09-18 10:52:00,OTA_Agd,E-Wallet,Failed,1200000,0.2
BKX-870064,2025-09-18 11:39:00,Direct_Web,Virtual_Account,Success,550000,0.0
BKX-362203,2025-09-18 12:17:00,OTA_Agd,Virtual_Account,Success,750000,0.18
BKX-429708,2025-09-18 12:21:00,OTA_Agd,E-Wallet,Cancelled,750000,0.2
BKX-316769,2025-09-18 12:58:00,OTA_Agd,Virtual_Account,Success,1200000,0.15
BKX-759156,2025-09-18 13:07:00,OTA_Agd,Pay_at_Hotel,Success,2500000,0.18
BKX-926965,2025-09-18 13:29:00,OTA_Agd,E-Wallet,Success,550000,0.15
BKX-348585,2025-09-18 13:52:00,OTA_Trv,E-Wallet,Success,750000,0.15
BKX-422742,2025-09-18 14:52:00,OTA_Agd,Virtual_Account,Success,550000,0.18
BKX-825750,2025-09-18 17:31:00,OTA_Trv,Pay_at_Hotel,Success,750000,0.15
BKX-295333,2025-09-18 21:31:00,OTA_Agd,Virtual_Account,Success,1200000,0.18
BKX-898892,2025-09-18 21:45:00,OTA_Bkg,E-Wallet,Success,550000,0.2
BKX-469915,2025-09-18 23:47:00,OTA_Trv,Pay_at_Hotel,Success,1200000,0.18
BKX-524787,2025-09-19 01:49:00,OTA_Agd,Virtual_Account,Success,750000,0.15
BKX-224679,2025-09-19 01:58:00,OTA_Trv,Credit_Card,Success,750000,0.15
BKX-438663,2025-09-19 02:33:00,OTA_Trv,E-Wallet,Success,550000,0.15
BKX-954194,2025-09-19 02:47:00,OTA_Agd,Virtual_Account,Cancelled,750000,0.15
